Timestamp;Entity Name;CO2 (ppm);NH3 (ppm);ambient_light (lux);ambient_noise (dB);humidity (%);temperature (°C)
2022-03-14 06:31:04;Phytobiotics-RTH1;836;2;30;114;74;11.13
2022-03-14 06:36:14;Phytobiotics-RTH1;849;3;30;114;69;10.92
2022-03-14 06:41:24;Phytobiotics-RTH1;968;2;30;113;64;11.44
2022-03-14 06:46:33;Phytobiotics-RTH1;831;2;30;113;75;11.1
2022-03-14 06:51:43;Phytobiotics-RTH1;787;2;30;114;66;10.49
2022-03-14 06:56:52;Phytobiotics-RTH1;986;2;30;113;67;11.13
2022-03-14 07:02:01;Phytobiotics-RTH1;815;2;30;113;73;10.82
2022-03-14 07:07:11;Phytobiotics-RTH1;828;2;30;113;66;10.72
2022-03-14 07:18:13;Phytobiotics-RTH1;838;2;30;113;74;11.1
2022-03-14 07:23:22;Phytobiotics-RTH1;797;2;30;114;68;10.74
2022-03-14 07:28:32;Phytobiotics-RTH1;952;2;30;113;66;11.23
2022-03-14 07:33:42;Phytobiotics-RTH1;833;2;30;114;74;11.03
2022-03-14 07:38:53;Phytobiotics-RTH1;789;2;30;114;69;10.74
2022-03-14 07:44:03;Phytobiotics-RTH1;981;2;30;113;68;11.46
2022-03-14 08:15:44;Phytobiotics-RTH1;996;3;30;113;64;13.1
2022-03-14 08:20:53;Phytobiotics-RTH1;864;2;30;113;74;13.13
2022-03-14 08:26:02;Phytobiotics-RTH1;818;2;30;113;69;13.13
2022-03-14 08:31:12;Phytobiotics-RTH1;1022;2;30;113;62;13.87
2022-03-14 08:36:25;Phytobiotics-RTH1;833;2;30;114;72;13.54
2022-03-14 08:41:35;Phytobiotics-RTH1;831;2;30;114;65;13.46
2022-03-14 08:46:45;Phytobiotics-RTH1;970;2;30;114;61;13.95
2022-03-14 08:57:10;Phytobiotics-RTH1;1519;2;30;77;72;16.33
2022-03-14 09:02:20;Phytobiotics-RTH1;2065;2;30;75;79;17.9
2022-03-14 09:30:22;Phytobiotics-RTH1;2454;2;30;71;72;19.95
2022-03-14 09:35:35;Phytobiotics-RTH1;2345;2;30;73;67;20.1
2022-03-14 09:40:44;Phytobiotics-RTH1;2244;6;30;73;71;20.26
2022-03-14 09:51:31;Phytobiotics-RTH1;2487;2;30;89;69;20.85
2022-03-14 09:56:41;Phytobiotics-RTH1;2454;3;30;95;68;20.9
2022-03-14 10:01:50;Phytobiotics-RTH1;2389;2;30;97;67;20.74
2022-03-14 10:07:00;Phytobiotics-RTH1;2329;2;30;100;70;20.72
2022-03-14 10:18:41;Phytobiotics-RTH1;2358;2;30;102;70;20.49
2022-03-14 10:23:53;Phytobiotics-RTH1;2632;2;30;103;71;20.74
2022-03-14 10:29:04;Phytobiotics-RTH1;2640;2;30;101;69;20.69
2022-03-14 10:58:12;Phytobiotics-RTH1;2508;2;30;105;72;20.67
2022-03-14 11:03:22;Phytobiotics-RTH1;2552;2;30;105;71;20.69
2022-03-14 11:08:34;Phytobiotics-RTH1;2544;2;30;105;70;20.79
2022-03-14 11:13:45;Phytobiotics-RTH1;2513;2;30;106;72;20.67
2022-03-14 11:25:12;Phytobiotics-RTH1;2645;2;30;107;69;20.69
2022-03-14 11:30:22;Phytobiotics-RTH1;2555;3;30;106;73;20.56
2022-03-14 12:00:56;Phytobiotics-RTH1;2692;4;30;73;75;21.08
2022-03-14 12:06:05;Phytobiotics-RTH1;2614;2;30;72;72;20.77
2022-03-14 12:06:18;Phytobiotics-RTH2;3189;3;30;67;79;22.36
2022-03-14 12:32:18;Phytobiotics-RTH1;2643;3;30;72;72;20.82
2022-03-14 12:37:28;Phytobiotics-RTH1;2790;2;30;72;72;20.87
2022-03-14 12:42:38;Phytobiotics-RTH1;2568;3;30;72;72;20.54
2022-03-14 12:53:14;Phytobiotics-RTH1;2485;2;30;72;72;20.49
2022-03-14 12:58:25;Phytobiotics-RTH1;2477;2;30;71;75;20.36
2022-03-14 13:35:13;Phytobiotics-RTH1;2671;2;30;72;74;20.59
2022-03-14 13:40:23;Phytobiotics-RTH1;2645;7;30;72;76;20.85
2022-03-14 13:45:32;Phytobiotics-RTH1;2826;3;30;72;75;20.82
2022-03-14 13:50:42;Phytobiotics-RTH1;2777;2;30;72;74;20.95
2022-03-14 14:04:21;Phytobiotics-RTH1;2612;2;30;71;72;20.9
2022-03-14 14:09:31;Phytobiotics-RTH1;2477;2;30;72;72;20.62
2022-03-14 14:14:40;Phytobiotics-RTH1;2366;2;30;71;72;20.49
2022-03-14 14:19:49;Phytobiotics-RTH1;2363;2;30;72;73;20.49
2022-03-14 14:25:02;Phytobiotics-RTH1;2555;2;30;72;73;20.85
2022-03-14 14:30:11;Phytobiotics-RTH1;2467;2;30;71;69;20.72
2022-03-14 14:35:20;Phytobiotics-RTH1;2278;2;30;71;71;20.51
2022-03-14 15:11:35;Phytobiotics-RTH1;2697;2;30;72;72;21
2022-03-14 15:23:43;Phytobiotics-RTH1;2697;2;30;72;71;20.82
2022-03-14 15:28:52;Phytobiotics-RTH1;2482;2;30;71;76;20.54
2022-03-14 15:56:12;Phytobiotics-RTH1;2653;2;30;102;71;20.67
2022-03-14 16:08:04;Phytobiotics-RTH1;2573;2;30;103;69;20.67
2022-03-14 16:13:13;Phytobiotics-RTH1;2526;3;30;103;71;20.54
2022-03-14 16:18:22;Phytobiotics-RTH1;2542;4;30;105;70;20.59
2022-03-14 16:23:32;Phytobiotics-RTH1;2599;2;30;105;70;20.69
2022-03-14 16:28:42;Phytobiotics-RTH1;2443;2;30;104;69;20.21
2022-03-14 16:33:51;Phytobiotics-RTH1;2345;2;30;105;71;20.05
2022-03-14 16:47:25;Phytobiotics-RTH1;2591;2;30;106;73;20.36
2022-03-14 16:59:07;Phytobiotics-RTH1;2671;2;30;105;68;20.44
2022-03-14 17:04:17;Phytobiotics-RTH1;2565;2;30;105;68;20.36
2022-03-14 17:21:37;Phytobiotics-RTH1;2417;2;30;106;67;20.46
2022-03-14 17:26:48;Phytobiotics-RTH1;2392;2;30;75;73;20.23
2022-03-14 17:31:59;Phytobiotics-RTH1;2477;2;30;75;69;20.31
2022-03-14 17:50:15;Phytobiotics-RTH1;2505;2;30;71;70;20.23
2022-03-14 19:03:01;Phytobiotics-RTH1;2744;2;30;72;72;20.59
2022-03-14 19:13:36;Phytobiotics-RTH1;2653;2;30;71;73;20.44
2022-03-14 19:35:20;Phytobiotics-RTH2;2747;7;30;71;77;21.13
2022-03-14 20:20:03;Phytobiotics-RTH1;2762;2;30;103;71;20.31
2022-03-14 20:54:09;Phytobiotics-RTH1;2873;3;30;104;75;20.82
2022-03-14 20:59:19;Phytobiotics-RTH1;2795;2;30;105;71;20.87
2022-03-14 21:04:29;Phytobiotics-RTH1;2878;2;30;105;72;20.82
2022-03-14 21:09:40;Phytobiotics-RTH1;2824;2;30;106;72;20.79
2022-03-14 21:14:52;Phytobiotics-RTH1;2728;2;30;105;72;20.49
2022-03-14 21:20:02;Phytobiotics-RTH1;2679;2;30;105;71;20.21
2022-03-14 21:25:11;Phytobiotics-RTH1;2713;2;30;105;73;20.41
2022-03-14 21:30:21;Phytobiotics-RTH1;2899;2;30;105;73;20.41
2022-03-14 21:35:31;Phytobiotics-RTH1;2876;2;30;107;73;20.38
2022-03-14 21:40:41;Phytobiotics-RTH1;2757;2;30;105;73;20.33
2022-03-14 21:58:31;Phytobiotics-RTH1;2956;3;30;106;76;20.54
2022-03-14 22:03:40;Phytobiotics-RTH1;2984;2;30;106;72;20.62
2022-03-14 22:08:53;Phytobiotics-RTH1;2997;2;30;105;76;20.54
2022-03-14 22:14:03;Phytobiotics-RTH1;2925;3;30;106;74;20.77
2022-03-14 22:19:13;Phytobiotics-RTH1;2801;2;30;106;73;20.74
2022-03-14 22:24:28;Phytobiotics-RTH1;2793;2;30;106;73;20.54
2022-03-14 22:29:37;Phytobiotics-RTH1;2837;2;30;107;74;20.54
2022-03-14 22:40:04;Phytobiotics-RTH1;2860;2;30;107;74;20.38
2022-03-14 22:45:15;Phytobiotics-RTH1;2837;2;30;107;71;20.59
2022-03-14 22:56:10;Phytobiotics-RTH1;2904;2;30;110;73;20.51
2022-03-14 23:07:54;Phytobiotics-RTH1;2746;2;30;108;73;20.28
2022-03-14 23:18:22;Phytobiotics-RTH1;2671;3;30;111;72;20.41
2022-03-14 23:23:31;Phytobiotics-RTH1;2692;3;30;110;70;20.44
2022-03-14 23:28:41;Phytobiotics-RTH1;2619;3;30;110;70;20.38
2022-03-14 23:40:15;Phytobiotics-RTH1;2599;3;30;111;69;20.15
2022-03-14 23:45:25;Phytobiotics-RTH1;2580;3;30;111;72;20.23
2022-03-14 23:50:36;Phytobiotics-RTH1;2511;2;30;112;71;20.1
2022-03-14 23:55:57;Phytobiotics-RTH1;2588;3;30;107;73;20.18
2022-03-15 00:45:05;Phytobiotics-RTH1;2702;2;30;112;70;20.13
2022-03-15 00:50:14;Phytobiotics-RTH1;2718;2;30;111;73;20.1
2022-03-15 00:55:24;Phytobiotics-RTH1;2744;4;30;112;73;20.33
2022-03-15 01:00:34;Phytobiotics-RTH1;2744;2;30;112;72;20.13
2022-03-15 01:05:43;Phytobiotics-RTH1;2661;4;30;112;69;20.08
2022-03-15 01:10:52;Phytobiotics-RTH1;2751;2;30;112;72;20.08
2022-03-15 01:16:02;Phytobiotics-RTH1;2681;2;30;112;70;20.23
2022-03-15 01:21:11;Phytobiotics-RTH1;2681;2;30;111;71;20.28
2022-03-15 01:26:21;Phytobiotics-RTH1;2653;2;30;111;73;20.23
2022-03-15 01:31:30;Phytobiotics-RTH1;2653;2;30;112;72;20.33
2022-03-15 01:36:39;Phytobiotics-RTH1;2650;2;30;112;71;20.41
2022-03-15 01:41:49;Phytobiotics-RTH1;2617;2;30;112;70;20.28
2022-03-15 01:47:00;Phytobiotics-RTH1;2586;3;30;111;70;20.33
2022-03-15 01:52:09;Phytobiotics-RTH1;2612;2;30;110;70;20.51
2022-03-15 01:57:19;Phytobiotics-RTH1;2601;3;30;110;70;20.54
2022-03-15 02:02:28;Phytobiotics-RTH1;2640;3;30;111;70;20.44
2022-03-15 02:07:37;Phytobiotics-RTH1;2531;2;30;111;69;20.28
2022-03-15 02:12:47;Phytobiotics-RTH1;2495;2;30;111;73;20.33
2022-03-15 02:17:57;Phytobiotics-RTH1;2337;2;30;110;76;20.44
2022-03-15 02:23:06;Phytobiotics-RTH1;2314;3;30;110;70;20.97
2022-03-15 02:28:19;Phytobiotics-RTH1;2120;2;30;112;70;20.59
2022-03-15 02:33:28;Phytobiotics-RTH1;2107;3;30;111;73;20.59
2022-03-15 02:38:39;Phytobiotics-RTH1;2052;2;30;112;72;20.49
2022-03-15 02:43:48;Phytobiotics-RTH1;2195;2;30;112;76;20.54
2022-03-15 02:48:58;Phytobiotics-RTH1;2156;2;30;112;74;20.36
2022-03-15 02:54:07;Phytobiotics-RTH1;2270;2;30;112;72;20.38
2022-03-15 02:59:17;Phytobiotics-RTH1;2342;2;30;113;74;20.33
2022-03-15 03:04:26;Phytobiotics-RTH1;2428;3;30;112;75;20.33
2022-03-15 03:09:36;Phytobiotics-RTH1;2451;2;30;112;74;20.31
2022-03-15 03:14:46;Phytobiotics-RTH1;2399;2;30;112;75;20.1
2022-03-15 03:26:23;Phytobiotics-RTH1;2570;2;30;112;73;20.21
2022-03-15 03:31:32;Phytobiotics-RTH1;2526;2;30;112;72;20.21
2022-03-15 03:36:42;Phytobiotics-RTH1;2531;3;30;112;74;20.26
2022-03-15 03:41:51;Phytobiotics-RTH1;2573;2;30;112;74;20.41
2022-03-15 03:47:01;Phytobiotics-RTH1;2658;3;30;112;75;20.54
2022-03-15 03:52:10;Phytobiotics-RTH1;2666;2;30;112;73;20.62
2022-03-15 03:57:20;Phytobiotics-RTH1;2508;2;30;112;73;20.28
2022-03-15 04:08:04;Phytobiotics-RTH1;2531;2;30;112;73;20.41
2022-03-15 04:13:13;Phytobiotics-RTH1;2544;2;30;112;73;20.38
2022-03-15 04:18:23;Phytobiotics-RTH1;2536;4;30;112;75;20.54
2022-03-15 04:23:32;Phytobiotics-RTH1;2534;2;30;112;74;20.59
2022-03-15 04:28:53;Phytobiotics-RTH1;2516;2;30;112;73;20.54
2022-03-15 04:34:02;Phytobiotics-RTH1;2503;3;30;112;72;20.54
2022-03-15 04:39:12;Phytobiotics-RTH1;2511;2;30;112;73;20.59
2022-03-15 04:44:21;Phytobiotics-RTH1;2536;2;30;112;73;20.54
2022-03-15 04:49:31;Phytobiotics-RTH1;2578;2;30;112;72;20.74
2022-03-15 04:54:40;Phytobiotics-RTH1;2596;2;30;112;73;20.82
2022-03-15 04:59:50;Phytobiotics-RTH1;2410;3;30;112;72;20.59
2022-03-15 05:04:59;Phytobiotics-RTH1;2562;3;30;112;73;20.62
2022-03-15 05:15:43;Phytobiotics-RTH1;2285;2;30;112;73;20.26
2022-03-15 05:20:55;Phytobiotics-RTH1;2337;3;30;113;70;20.31
2022-03-15 05:26:04;Phytobiotics-RTH1;2322;2;30;112;71;20.28
2022-03-15 05:31:13;Phytobiotics-RTH1;2389;3;30;112;73;20.49
2022-03-15 05:36:22;Phytobiotics-RTH1;2495;3;30;113;71;20.64
2022-03-15 05:41:40;Phytobiotics-RTH1;2438;3;30;113;70;20.36
2022-03-15 05:52:07;Phytobiotics-RTH1;2262;2;30;112;69;20.18
2022-03-15 05:57:17;Phytobiotics-RTH1;2252;4;30;113;72;20.08
2022-03-15 06:02:27;Phytobiotics-RTH1;2270;2;30;112;72;20.23
2022-03-15 06:07:36;Phytobiotics-RTH1;2296;3;30;113;72;20.26
2022-03-15 06:12:46;Phytobiotics-RTH1;2345;2;30;113;72;20.36
2022-03-15 06:17:55;Phytobiotics-RTH1;2376;3;30;113;71;20.51
2022-03-15 06:23:05;Phytobiotics-RTH1;2376;3;30;112;71;20.49
2022-03-15 06:28:14;Phytobiotics-RTH1;2309;2;30;112;68;20.33
2022-03-15 06:33:26;Phytobiotics-RTH1;2332;2;30;112;70;20.33
2022-03-15 06:38:36;Phytobiotics-RTH1;2265;2;30;113;69;20.33
2022-03-15 06:43:45;Phytobiotics-RTH1;2203;2;30;112;69;20.08
2022-03-15 06:48:54;Phytobiotics-RTH1;2218;3;30;112;74;20.36
2022-03-15 06:54:04;Phytobiotics-RTH1;2174;4;30;112;72;20.21
2022-03-15 06:59:13;Phytobiotics-RTH1;2236;3;30;112;70;20.31
2022-03-15 07:10:05;Phytobiotics-RTH1;2125;3;30;112;71;19.97
2022-03-15 07:15:15;Phytobiotics-RTH1;2228;2;30;112;72;20.36
2022-03-15 07:20:24;Phytobiotics-RTH1;2249;3;30;113;71;20.36
2022-03-15 07:31:08;Phytobiotics-RTH1;2151;3;30;112;73;20.31
2022-03-15 07:36:18;Phytobiotics-RTH1;2192;3;30;112;71;20.51
2022-03-15 07:41:27;Phytobiotics-RTH1;2159;3;30;113;71;20.38
2022-03-15 07:46:37;Phytobiotics-RTH1;2109;2;30;112;70;20.44
2022-03-15 07:51:46;Phytobiotics-RTH1;2203;2;30;112;71;20.59
2022-03-15 08:05:46;Phytobiotics-RTH1;2024;3;30;104;73;20.69
2022-03-15 08:10:55;Phytobiotics-RTH1;2239;2;30;78;74;21.08
2022-03-15 08:16:05;Phytobiotics-RTH1;2172;2;30;74;70;21.03
2022-03-15 08:21:14;Phytobiotics-RTH1;2102;2;30;75;72;20.67
2022-03-15 08:26:26;Phytobiotics-RTH1;2096;3;30;73;68;21.08
2022-03-15 08:31:36;Phytobiotics-RTH1;2140;3;30;72;72;21
2022-03-15 08:36:45;Phytobiotics-RTH1;2164;2;30;72;69;20.9
2022-03-15 08:41:55;Phytobiotics-RTH1;2169;2;30;72;71;21.18
2022-03-15 08:47:06;Phytobiotics-RTH1;2190;2;30;72;66;21.05
2022-03-15 08:52:16;Phytobiotics-RTH1;1970;2;30;72;66;20.87
2022-03-15 08:57:27;Phytobiotics-RTH1;2008;2;30;73;69;20.72
2022-03-15 09:02:36;Phytobiotics-RTH1;2138;2;30;95;71;21.15
2022-03-15 09:07:45;Phytobiotics-RTH1;2094;2;30;97;68;20.9
2022-03-15 09:12:55;Phytobiotics-RTH1;1936;2;30;98;67;20.74
2022-03-15 09:18:05;Phytobiotics-RTH1;1980;3;30;99;66;20.62
2022-03-15 09:23:14;Phytobiotics-RTH1;2081;3;30;102;68;20.62
2022-03-15 09:28:25;Phytobiotics-RTH1;2117;2;30;103;70;20.92
2022-03-15 09:33:34;Phytobiotics-RTH1;2174;2;30;102;64;21.05
2022-03-15 09:38:44;Phytobiotics-RTH1;2091;3;30;102;65;20.77
2022-03-15 09:43:55;Phytobiotics-RTH1;2112;2;30;102;68;21
2022-03-15 09:49:05;Phytobiotics-RTH1;2109;2;30;104;69;21.1
2022-03-15 09:54:14;Phytobiotics-RTH1;2146;2;30;104;65;21.03
2022-03-15 09:59:24;Phytobiotics-RTH1;2151;3;30;105;67;21
2022-03-15 10:04:33;Phytobiotics-RTH1;2122;2;30;105;63;20.95
2022-03-15 10:09:43;Phytobiotics-RTH1;2130;2;30;105;65;20.79
2022-03-15 10:14:52;Phytobiotics-RTH1;2083;2;30;105;66;20.9
2022-03-15 10:25:44;Phytobiotics-RTH1;2068;2;30;105;66;21.1
2022-03-15 10:36:25;Phytobiotics-RTH1;2068;2;30;107;66;20.9
2022-03-15 10:41:35;Phytobiotics-RTH1;1998;2;30;107;66;20.87
2022-03-15 10:46:46;Phytobiotics-RTH1;1993;2;30;108;64;20.74
2022-03-15 10:51:55;Phytobiotics-RTH1;1832;2;30;110;66;20.54
2022-03-15 10:57:10;Phytobiotics-RTH1;1858;2;30;82;66;20.69
2022-03-15 11:10:57;Phytobiotics-RTH1;2021;2;30;73;68;20.9
2022-03-15 11:16:06;Phytobiotics-RTH1;1858;2;30;72;64;20.69
2022-03-15 11:21:15;Phytobiotics-RTH1;1967;3;30;72;67;20.82
2022-03-15 11:26:24;Phytobiotics-RTH1;1928;2;30;71;65;20.62
2022-03-15 11:31:34;Phytobiotics-RTH1;1946;3;30;72;63;20.74
2022-03-15 11:48:33;Phytobiotics-RTH1;1972;2;30;72;64;20.85
2022-03-15 11:59:03;Phytobiotics-RTH1;2071;2;30;72;68;21.05
2022-03-15 12:04:14;Phytobiotics-RTH1;2042;3;30;71;65;20.92
2022-03-15 12:15:07;Phytobiotics-RTH1;1944;3;30;72;62;21.03
2022-03-15 12:20:16;Phytobiotics-RTH1;1957;3;30;72;65;21.03
2022-03-15 12:44:13;Phytobiotics-RTH1;2019;2;30;72;65;21.23
2022-03-15 12:49:26;Phytobiotics-RTH1;1920;2;30;72;64;21.15
2022-03-15 13:35:14;Phytobiotics-RTH1;1869;2;30;71;63;20.9
2022-03-15 13:40:24;Phytobiotics-RTH1;1900;2;30;72;65;20.72
2022-03-15 13:51:40;Phytobiotics-RTH1;1957;2;30;71;63;21.15
2022-03-15 14:10:40;Phytobiotics-RTH1;1913;3;30;72;64;20.87
2022-03-15 14:24:51;Phytobiotics-RTH1;1928;2;30;72;65;20.95
2022-03-15 14:30:00;Phytobiotics-RTH1;1954;2;30;89;67;21
2022-03-15 14:35:10;Phytobiotics-RTH1;1915;3;30;95;64;21.21
2022-03-15 14:40:23;Phytobiotics-RTH1;1827;2;30;97;64;21
2022-03-15 14:45:32;Phytobiotics-RTH1;1861;2;30;100;65;20.87
2022-03-15 14:50:45;Phytobiotics-RTH1;1907;2;30;102;66;20.69
2022-03-15 14:55:55;Phytobiotics-RTH1;2001;3;30;103;68;20.62
2022-03-15 15:01:04;Phytobiotics-RTH1;2164;2;30;104;65;21.03
2022-03-15 15:06:13;Phytobiotics-RTH1;2179;2;30;102;67;20.92
2022-03-15 15:11:22;Phytobiotics-RTH1;2247;2;30;103;64;20.77
2022-03-15 15:32:29;Phytobiotics-RTH1;2024;2;30;105;65;21.03
2022-03-15 15:37:38;Phytobiotics-RTH1;1998;2;30;106;66;20.87
2022-03-15 15:42:48;Phytobiotics-RTH1;1887;2;30;106;64;20.64
2022-03-15 15:47:58;Phytobiotics-RTH1;1900;2;30;107;67;20.64
2022-03-15 15:53:14;Phytobiotics-RTH1;1923;2;30;107;64;20.51
2022-03-15 15:58:26;Phytobiotics-RTH1;2076;2;30;107;67;20.62
2022-03-15 16:03:35;Phytobiotics-RTH1;1970;2;30;108;68;20.82
2022-03-15 16:08:45;Phytobiotics-RTH1;2200;2;30;80;72;21.18
2022-03-15 16:09:19;Phytobiotics-RTH2;2577;9;30;73;75;22.85
2022-03-15 16:13:55;Phytobiotics-RTH1;2112;2;30;72;67;21.18
2022-03-15 16:24:39;Phytobiotics-RTH1;2045;2;30;73;67;20.87
2022-03-15 16:29:48;Phytobiotics-RTH1;2107;2;30;71;67;20.87
2022-03-15 16:35:07;Phytobiotics-RTH1;2130;2;30;72;64;20.79
2022-03-15 16:40:16;Phytobiotics-RTH1;2065;2;30;72;65;20.74
2022-03-15 16:45:26;Phytobiotics-RTH1;2008;2;30;72;69;20.77
2022-03-15 16:50:35;Phytobiotics-RTH1;2115;3;30;72;69;20.74
2022-03-15 16:53:50;Phytobiotics-RTH2;2126;9;30;70;71;21.31
2022-03-15 16:55:45;Phytobiotics-RTH1;2164;2;30;71;69;21.05
2022-03-15 17:00:54;Phytobiotics-RTH1;2203;2;30;71;67;21.05
2022-03-15 17:06:03;Phytobiotics-RTH1;2172;2;30;71;65;20.97
2022-03-15 17:11:15;Phytobiotics-RTH1;2197;2;30;72;68;20.79
2022-03-15 17:16:26;Phytobiotics-RTH1;2291;2;30;71;68;20.95
2022-03-15 17:20:05;Phytobiotics-RTH2;2154;8;30;71;71;21.62
2022-03-15 17:21:36;Phytobiotics-RTH1;2306;5;30;72;69;20.97
2022-03-15 18:09:04;Phytobiotics-RTH2;2180;7;30;71;73;21.1
2022-03-15 18:15:14;Phytobiotics-RTH1;2495;2;30;72;71;20.95
2022-03-15 18:20:36;Phytobiotics-RTH1;2485;2;30;72;71;21
2022-03-15 18:25:46;Phytobiotics-RTH1;2624;2;30;72;70;21.18
2022-03-15 18:30:55;Phytobiotics-RTH1;2467;3;30;72;68;21
2022-03-15 18:36:04;Phytobiotics-RTH1;2446;2;30;72;71;20.97
2022-03-15 18:41:13;Phytobiotics-RTH1;2495;2;30;72;73;20.87
2022-03-15 18:52:02;Phytobiotics-RTH1;2536;2;30;72;74;20.95
2022-03-15 18:59:11;Phytobiotics-RTH1;2420;2;30;72;69;20.67
2022-03-15 19:09:38;Phytobiotics-RTH1;2210;2;30;64;70;20.26
2022-03-15 19:14:47;Phytobiotics-RTH1;2376;3;30;71;69;20.44
2022-03-15 19:19:58;Phytobiotics-RTH1;2498;2;30;71;72;20.74
2022-03-15 19:25:08;Phytobiotics-RTH1;2668;5;30;71;72;20.97
2022-03-15 19:30:17;Phytobiotics-RTH1;2702;2;30;72;72;20.92
2022-03-15 19:42:58;Phytobiotics-RTH1;2430;2;30;71;71;20.82
2022-03-15 19:48:07;Phytobiotics-RTH1;2448;3;30;71;71;20.49
2022-03-15 19:53:17;Phytobiotics-RTH1;2376;2;30;71;71;20.54
2022-03-15 19:58:28;Phytobiotics-RTH1;2588;2;30;71;73;20.59
2022-03-15 20:03:40;Phytobiotics-RTH1;2529;7;30;71;70;20.9
2022-03-15 20:24:38;Phytobiotics-RTH1;2316;2;30;71;73;20.36
2022-03-15 20:29:51;Phytobiotics-RTH1;2425;2;30;71;72;20.54
2022-03-15 20:35:00;Phytobiotics-RTH1;2547;2;30;69;73;20.69
2022-03-15 20:40:18;Phytobiotics-RTH1;2645;2;30;66;71;20.62
2022-03-15 20:45:27;Phytobiotics-RTH1;2500;2;30;70;74;20.74
2022-03-15 20:50:52;Phytobiotics-RTH1;2575;3;30;70;73;20.85
2022-03-15 20:56:04;Phytobiotics-RTH1;2687;2;30;71;75;20.97
2022-03-15 21:09:59;Phytobiotics-RTH1;2542;3;30;72;71;20.85
2022-03-15 21:15:09;Phytobiotics-RTH1;2407;2;30;71;73;20.51
2022-03-15 21:20:21;Phytobiotics-RTH1;2508;3;30;69;74;20.79
2022-03-15 21:32:16;Phytobiotics-RTH1;2707;3;30;63;73;21
2022-03-15 21:47:06;Phytobiotics-RTH1;2754;3;30;69;75;20.95
2022-03-15 21:52:16;Phytobiotics-RTH1;2767;2;30;57;73;21.08
2022-03-15 21:57:25;Phytobiotics-RTH1;2775;2;30;69;72;20.69
2022-03-15 22:02:35;Phytobiotics-RTH1;2596;3;30;59;76;20.72
2022-03-15 22:07:45;Phytobiotics-RTH1;2622;2;30;49;74;20.67
2022-03-15 22:12:56;Phytobiotics-RTH1;2624;2;30;55;72;20.72
2022-03-15 22:18:09;Phytobiotics-RTH1;2604;2;30;53;69;20.44
2022-03-15 22:23:20;Phytobiotics-RTH1;2397;3;30;53;73;20.26
2022-03-15 22:45:31;Phytobiotics-RTH1;2441;2;30;56;70;20.28
2022-03-15 22:50:42;Phytobiotics-RTH1;2451;2;30;52;73;20.31
2022-03-15 22:55:51;Phytobiotics-RTH1;2531;2;30;51;71;20.49
2022-03-15 23:01:03;Phytobiotics-RTH1;2513;3;30;50;72;20.46
2022-03-15 23:06:13;Phytobiotics-RTH1;2490;2;30;59;71;20.46
2022-03-15 23:11:23;Phytobiotics-RTH1;2451;3;30;62;69;20.31
2022-03-15 23:16:32;Phytobiotics-RTH1;2399;4;30;63;70;20.36
2022-03-15 23:21:42;Phytobiotics-RTH1;2412;3;30;59;72;20.44
2022-03-15 23:26:52;Phytobiotics-RTH1;2360;2;30;63;71;20.23
2022-03-15 23:32:02;Phytobiotics-RTH1;2322;2;30;53;71;20.18
2022-03-15 23:37:11;Phytobiotics-RTH1;2301;3;30;51;70;20.26
2022-03-15 23:42:20;Phytobiotics-RTH1;2267;2;30;49;73;20.05
2022-03-15 23:47:30;Phytobiotics-RTH1;2368;4;30;58;75;20.28
2022-03-16 00:42:11;Phytobiotics-RTH1;2353;2;30;44;72;19.97
2022-03-16 00:47:21;Phytobiotics-RTH1;2404;3;30;42;71;20
2022-03-16 00:52:31;Phytobiotics-RTH1;2316;3;30;42;71;19.87
2022-03-16 00:57:40;Phytobiotics-RTH1;2335;5;30;44;73;20.03
2022-03-16 01:02:50;Phytobiotics-RTH1;2397;2;30;43;72;20.03
2022-03-16 01:07:59;Phytobiotics-RTH1;2329;4;30;42;72;19.74
2022-03-16 01:15:42;Phytobiotics-RTH2;1769;7;30;40;76;18.92
2022-03-16 01:18:25;Phytobiotics-RTH1;2366;2;30;40;72;19.92
2022-03-16 01:23:35;Phytobiotics-RTH1;2448;4;30;42;72;20.1
2022-03-16 01:37:59;Phytobiotics-RTH1;2260;3;30;41;73;19.92
2022-03-16 01:43:09;Phytobiotics-RTH1;2247;3;30;44;72;19.92
2022-03-16 01:48:18;Phytobiotics-RTH1;2262;3;30;45;73;19.97
2022-03-16 01:53:29;Phytobiotics-RTH1;2249;5;30;40;71;19.97
2022-03-16 01:58:38;Phytobiotics-RTH1;2169;2;30;41;72;19.85
2022-03-16 02:01:10;Phytobiotics-RTH2;1661;6;30;40;74;18.49
2022-03-16 02:03:47;Phytobiotics-RTH1;2161;3;30;42;74;19.87
2022-03-16 02:08:57;Phytobiotics-RTH1;2161;5;30;43;73;19.82
2022-03-16 02:14:06;Phytobiotics-RTH1;2138;2;30;44;69;19.77
2022-03-16 02:19:15;Phytobiotics-RTH1;2076;3;30;41;71;19.74
2022-03-16 02:24:25;Phytobiotics-RTH1;2102;3;30;43;73;19.74
2022-03-16 02:27:32;Phytobiotics-RTH2;1543;7;30;40;73;18.31
2022-03-16 02:29:34;Phytobiotics-RTH1;2140;2;30;43;73;19.82
2022-03-16 02:32:42;Phytobiotics-RTH2;1545;6;30;40;73;18.33
